sample_id,biosample,other_sample_id,collaborator_sample_id,dataset,env_broad_scale,env_medium,storage_medium,host_pooped,host_taxon,host_genus,host_species,animal_type,animal_ecomode,Clade_Order,Family,Diet,Diet_Detailed,Habitat,Metamorphosis,Reproduction,sex,svl,weight,collection_date,state,county,ecoregion_III,ecoregion_IV,site,gps_n,gps_w,walker_wash_swab_protocol,data_type,collector,notes_host,notes_lab,temp_code,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2320,30003,NA,,UHM,wild,upper GI,water - DNA,Y,Agama picticauda,Agama,picticauda,Lizard,Terrestrial,Squamate,Agamidae,Insectivore,Arthropods,Savannah,Non-meta,Oviparous,Male,120,72.52,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,,,,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2320,30004,NA,,UHM,wild,upper GI,glycerol,Y,Agama picticauda,Agama,picticauda,Lizard,Terrestrial,Squamate,Agamidae,Insectivore,Arthropods,Savannah,Non-meta,Oviparous,Male,120,72.52,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,,,,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2320,30005,NA,,UHM,wild,upper GI,water - chemistry,Y,Agama picticauda,Agama,picticauda,Lizard,Terrestrial,Squamate,Agamidae,Insectivore,Arthropods,Savannah,Non-meta,Oviparous,Male,120,72.52,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,,,,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2320,30006,NA,,UHM,wild,lower GI,water - DNA,Y,Agama picticauda,Agama,picticauda,Lizard,Terrestrial,Squamate,Agamidae,Insectivore,Arthropods,Savannah,Non-meta,Oviparous,Male,120,72.52,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,,,,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2320,30007,NA,,UHM,wild,lower GI,glycerol,Y,Agama picticauda,Agama,picticauda,Lizard,Terrestrial,Squamate,Agamidae,Insectivore,Arthropods,Savannah,Non-meta,Oviparous,Male,120,72.52,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,,,,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2320,30008,NA,,UHM,wild,lower GI,water - chemistry,Y,Agama picticauda,Agama,picticauda,Lizard,Terrestrial,Squamate,Agamidae,Insectivore,Arthropods,Savannah,Non-meta,Oviparous,Male,120,72.52,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,,,,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2321,30020,NA,,UHM,wild,stomach,water - DNA,Y,Leiocephalus carinatus,Leiocephalus,carinatus,Lizard,Terrestrial,Squamate,Leiocephalidae,Insectivore,Arthropods,Open Habitats,Non-meta,Oviparous,Female,79,17.58,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,14473 SW 174th St,25.605734,80.426967,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2321,30021,NA,,UHM,wild,stomach,glycerol,Y,Leiocephalus carinatus,Leiocephalus,carinatus,Lizard,Terrestrial,Squamate,Leiocephalidae,Insectivore,Arthropods,Open Habitats,Non-meta,Oviparous,Female,79,17.58,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,14473 SW 174th St,25.605734,80.426967,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2321,30022,NA,,UHM,wild,stomach,water - chemistry,Y,Leiocephalus carinatus,Leiocephalus,carinatus,Lizard,Terrestrial,Squamate,Leiocephalidae,Insectivore,Arthropods,Open Habitats,Non-meta,Oviparous,Female,79,17.58,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,14473 SW 174th St,25.605734,80.426967,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2321,30023,NA,,UHM,wild,upper GI,water - DNA,Y,Leiocephalus carinatus,Leiocephalus,carinatus,Lizard,Terrestrial,Squamate,Leiocephalidae,Insectivore,Arthropods,Open Habitats,Non-meta,Oviparous,Female,79,17.58,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,14473 SW 174th St,25.605734,80.426967,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2321,30024,NA,,UHM,wild,upper GI,glycerol,Y,Leiocephalus carinatus,Leiocephalus,carinatus,Lizard,Terrestrial,Squamate,Leiocephalidae,Insectivore,Arthropods,Open Habitats,Non-meta,Oviparous,Female,79,17.58,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,14473 SW 174th St,25.605734,80.426967,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2321,30025,NA,,UHM,wild,upper GI,water - chemistry,Y,Leiocephalus carinatus,Leiocephalus,carinatus,Lizard,Terrestrial,Squamate,Leiocephalidae,Insectivore,Arthropods,Open Habitats,Non-meta,Oviparous,Female,79,17.58,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,14473 SW 174th St,25.605734,80.426967,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2321,30026,NA,,UHM,wild,lower GI,water - DNA,Y,Leiocephalus carinatus,Leiocephalus,carinatus,Lizard,Terrestrial,Squamate,Leiocephalidae,Insectivore,Arthropods,Open Habitats,Non-meta,Oviparous,Female,79,17.58,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,14473 SW 174th St,25.605734,80.426967,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2321,30027,NA,,UHM,wild,lower GI,glycerol,Y,Leiocephalus carinatus,Leiocephalus,carinatus,Lizard,Terrestrial,Squamate,Leiocephalidae,Insectivore,Arthropods,Open Habitats,Non-meta,Oviparous,Female,79,17.58,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,14473 SW 174th St,25.605734,80.426967,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2321,30028,NA,,UHM,wild,lower GI,water - chemistry,Y,Leiocephalus carinatus,Leiocephalus,carinatus,Lizard,Terrestrial,Squamate,Leiocephalidae,Insectivore,Arthropods,Open Habitats,Non-meta,Oviparous,Female,79,17.58,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,14473 SW 174th St,25.605734,80.426967,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2322,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lost animal metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2323,30060,NA,,UHM,wild,stomach,water - DNA,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Male,45,2.55,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2323,30061,NA,,UHM,wild,stomach,glycerol,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Male,45,2.55,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2323,30062,NA,,UHM,wild,stomach,water - chemistry,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Male,45,2.55,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2323,30063,NA,,UHM,wild,upper GI,water - DNA,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Male,45,2.55,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2323,30064,NA,,UHM,wild,upper GI,glycerol,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Male,45,2.55,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2323,30065,NA,,UHM,wild,upper GI,water - chemistry,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Male,45,2.55,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2323,30066,NA,,UHM,wild,lower GI,water - DNA,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Male,45,2.55,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2323,30067,NA,,UHM,wild,lower GI,glycerol,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Male,45,2.55,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2323,30068,NA,,UHM,wild,lower GI,water - chemistry,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Male,45,2.55,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2324,30080,NA,,UHM,wild,stomach,water - DNA,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,45,2.3,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2324,30081,NA,,UHM,wild,stomach,glycerol,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,45,2.3,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2324,30082,NA,,UHM,wild,stomach,water - chemistry,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,45,2.3,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2324,30083,NA,,UHM,wild,upper GI,water - DNA,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,45,2.3,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2324,30084,NA,,UHM,wild,upper GI,glycerol,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,45,2.3,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2324,30085,NA,,UHM,wild,upper GI,water - chemistry,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,45,2.3,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2324,30086,NA,,UHM,wild,lower GI,water - DNA,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,45,2.3,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2324,30087,NA,,UHM,wild,lower GI,glycerol,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,45,2.3,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2324,30088,NA,,UHM,wild,lower GI,water - chemistry,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,45,2.3,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2325,30100,NA,,UHM,wild,stomach,water - DNA,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,41,2.03,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2325,30101,NA,,UHM,wild,stomach,glycerol,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,41,2.03,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2325,30102,NA,,UHM,wild,stomach,water - chemistry,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,41,2.03,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2325,30103,NA,,UHM,wild,upper GI,water - DNA,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,41,2.03,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2325,30104,NA,,UHM,wild,upper GI,glycerol,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,41,2.03,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2325,30105,NA,,UHM,wild,upper GI,water - chemistry,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,41,2.03,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2325,30106,NA,,UHM,wild,lower GI,water - DNA,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,41,2.03,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2325,30107,NA,,UHM,wild,lower GI,glycerol,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,41,2.03,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2325,30108,NA,,UHM,wild,lower GI,water - chemistry,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,41,2.03,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2326,30120,NA,,UHM,wild,stomach,water - DNA,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,44,2.65,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2326,30121,NA,,UHM,wild,stomach,glycerol,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,44,2.65,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2326,30122,NA,,UHM,wild,stomach,water - chemistry,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,44,2.65,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2326,30123,NA,,UHM,wild,upper GI,water - DNA,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,44,2.65,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2326,30124,NA,,UHM,wild,upper GI,glycerol,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,44,2.65,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2326,30125,NA,,UHM,wild,upper GI,water - chemistry,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,44,2.65,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2326,30126,NA,,UHM,wild,lower GI,water - DNA,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,44,2.65,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2326,30127,NA,,UHM,wild,lower GI,glycerol,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,44,2.65,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2326,30128,NA,,UHM,wild,lower GI,water - chemistry,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,44,2.65,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2327,30140,NA,,UHM,wild,stomach,water - DNA,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,52,3.64,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2327,30141,NA,,UHM,wild,stomach,glycerol,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,52,3.64,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2327,30142,NA,,UHM,wild,stomach,water - chemistry,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,52,3.64,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2327,30143,NA,,UHM,wild,upper GI,water - DNA,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,52,3.64,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2327,30144,NA,,UHM,wild,upper GI,glycerol,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,52,3.64,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2327,30145,NA,,UHM,wild,upper GI,water - chemistry,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,52,3.64,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2327,30146,NA,,UHM,wild,lower GI,water - DNA,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,52,3.64,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2327,30147,NA,,UHM,wild,lower GI,glycerol,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,52,3.64,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2327,30148,NA,,UHM,wild,lower GI,water - chemistry,Y,Anolis distichus,Anolis,distichus,Lizard,Arboreal,Squamate,Dactyloidae,Insectivore,Arthropods,Forest,Non-meta,Oviparous,Female,52,3.64,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHM2328,30160,NA,,UHM,wild,stomach,water - DNA,Y,Leiocephalus carinatus,Leiocephalus,carinatus,Lizard,Terrestrial,Squamate,Leiocephalidae,Insectivore,Arthropods,Open Habitats,Non-meta,Oviparous,Female,89,33.05,5/29/2024,FL,Miami-Dade,Southern Florida Coastal Plain,Miami Ridge/Atlantic Coastal Strip,Publix,25.59723,-80.430076,0,metadata,UHM 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
